"Specimen","Site","Period","Measurement_value","Element","Element_Portion","Measurement","Measurement_Set","Immature","Site_Name","Specimen_No","Site_No","Reference_value","LSI_ln","Period_No"
"Animal.5002","Mezraa-Teleilat","PPNB",35.8,"PH1",9,"PH1_Glpe",10,0,"Mezraa-Teleilat (PPNB)",944,12,34.52,0.0364090271914274,1
"Animal.5003","Mezraa-Teleilat","PPNB",32.1,"PH1",9,"PH1_Glpe",10,0,"Mezraa-Teleilat (PPNB)",945,12,34.52,-0.0726828360792569,1
"Animal.5004","Mezraa-Teleilat","PPNB",35.7,"PH1",9,"PH1_Glpe",10,0,"Mezraa-Teleilat (PPNB)",946,12,34.52,0.0336118225703663,1
"Animal.5005","Mezraa-Teleilat","PPNB",36.2,"PH1",9,"PH1_Glpe",10,0,"Mezraa-Teleilat (PPNB)",947,12,34.52,0.0475202526164983,1
"Animal.5006","Mezraa-Teleilat","PPNB",37.7,"PH1",9,"PH1_Glpe",10,0,"Mezraa-Teleilat (PPNB)",948,12,34.52,0.0881212282387381,1
"Animal.5007","Mezraa-Teleilat","PPNB",37.1,"PH1",9,"PH1_Glpe",10,0,"Mezraa-Teleilat (PPNB)",949,12,34.52,0.0720781033981625,1
"Animal.5008","Mezraa-Teleilat","PPNB",32.2,"PH1",9,"PH1_Glpe",10,0,"Mezraa-Teleilat (PPNB)",950,12,34.52,-0.0695724136648643,1
"Animal.5009","Mezraa-Teleilat","PPNB",33.3,"PH1",9,"PH1_Glpe",10,0,"Mezraa-Teleilat (PPNB)",951,12,34.52,-0.0359814692288291,1
"Animal.5010","Mezraa-Teleilat","PPNB",40.3,"PH1",9,"PH1_Glpe",10,0,"Mezraa-Teleilat (PPNB)",953,12,34.52,0.15481260273741,1
"Animal.5011","Mezraa-Teleilat","PPNB",34.6,"PH1",9,"PH1_Glpe",10,0,"Mezraa-Teleilat (PPNB)",954,12,34.52,0.00231481584845154,1
"Animal.5012","Mezraa-Teleilat","PPNB",34.8,"PH1",9,"PH1_Glpe",10,0,"Mezraa-Teleilat (PPNB)",955,12,34.52,0.00807852056520148,1
"Animal.5028","Mezraa-Teleilat","PPNB",31.8,"PH1",9,"PH1_Glpe",10,0,"Mezraa-Teleilat (PPNB)",972,12,34.52,-0.0820725764290959,1
"Animal.5029","Mezraa-Teleilat","PPNB",32.5,"PH1",9,"PH1_Glpe",10,0,"Mezraa-Teleilat (PPNB)",973,12,34.52,-0.0602987768795352,1
"Animal.5031","Mezraa-Teleilat","PPNB",35.1,"PH1",9,"PH1_Glpe",10,0,"Mezraa-Teleilat (PPNB)",976,12,34.52,0.0166622642565931,1
"Animal.5038","Mezraa-Teleilat","PPNB",37.3,"PH1",9,"PH1_Glpe",10,0,"Mezraa-Teleilat (PPNB)",983,12,34.52,0.0774544604345427,1
"Animal.5039","Mezraa-Teleilat","PPNB",31.6,"PH1",9,"PH1_Glpe",10,0,"Mezraa-Teleilat (PPNB)",984,12,34.52,-0.0883817456223606,1
"Animal.5040","Mezraa-Teleilat","PPNB",33.8,"PH1",9,"PH1_Glpe",10,0,"Mezraa-Teleilat (PPNB)",986,12,34.52,-0.021078063726254,1
"Animal.5044","Mezraa-Teleilat","PPNB",35.2,"PH1",9,"PH1_Glpe",10,0,"Mezraa-Teleilat (PPNB)",990,12,34.52,0.0195072163888244,1
"Animal.5045","Mezraa-Teleilat","PPNB",33.1,"PH1",9,"PH1_Glpe",10,0,"Mezraa-Teleilat (PPNB)",991,12,34.52,-0.0420055838322098,1
"Animal.5056","Mezraa-Teleilat","PPNB",36.2,"PH1",9,"PH1_Glpe",10,0,"Mezraa-Teleilat (PPNB)",1002,12,34.52,0.0475202526164983,1
"Animal.5073","Atij","EBA",39.81,"PH1",9,"PH1_Glpe",10,0,"Atij (EBA)",1021,1,34.52,0.142579270796999,5
"Animal.5074","Atij","EBA",41.31,"PH1",9,"PH1_Glpe",10,0,"Atij (EBA)",1022,1,34.52,0.179565735193446,5
"Animal.5075","Atij","EBA",41.7,"PH1",9,"PH1_Glpe",10,0,"Atij (EBA)",1023,1,34.52,0.188962262589529,5
"Animal.5076","Atij","EBA",41.04,"PH1",9,"PH1_Glpe",10,0,"Atij (EBA)",1024,1,34.52,0.173008334647287,5
"Animal.5078","Gudeda","EBA",40.88,"PH1",9,"PH1_Glpe",10,0,"Gudeda (EBA)",1026,7,34.52,0.169102079680222,5
"Animal.5079","Gudeda","EBA",37.85,"PH1",9,"PH1_Glpe",10,0,"Gudeda (EBA)",1027,7,34.52,0.0920921136682308,5
"Animal.5080","Gudeda","EBA",37.19,"PH1",9,"PH1_Glpe",10,0,"Gudeda (EBA)",1029,7,34.52,0.0745010417217516,5
"Animal.5081","Raqai","EBA",35,"PH1",9,"PH1_Glpe",10,0,"Raqai (EBA)",1030,14,34.52,0.0138091952741866,5
"Animal.5082","Raqai","EBA",39.97,"PH1",9,"PH1_Glpe",10,0,"Raqai (EBA)",1031,14,34.52,0.146590306508005,5
"Animal.5083","Raqai","EBA",37.78,"PH1",9,"PH1_Glpe",10,0,"Raqai (EBA)",1032,14,34.52,0.0902409958581365,5
"Animal.5085","Raqai","EBA",39.77,"PH1",9,"PH1_Glpe",10,0,"Raqai (EBA)",1034,14,34.52,0.141573993004372,5
"Animal.5087","Raqai","EBA",37.11,"PH1",9,"PH1_Glpe",10,0,"Raqai (EBA)",1036,14,34.52,0.0723476088572792,5
"Animal.5088","Raqai","EBA",36.23,"PH1",9,"PH1_Glpe",10,0,"Raqai (EBA)",1037,14,34.52,0.0483486386917586,5
"Animal.5089","Raqai","EBA",38.88,"PH1",9,"PH1_Glpe",10,0,"Raqai (EBA)",1038,14,34.52,0.118941113377011,5
"Animal.5090","Raqai","EBA",37.82,"PH1",9,"PH1_Glpe",10,0,"Raqai (EBA)",1040,14,34.52,0.0912991970150844,5
"Animal.5091","Raqai","EBA",39.16,"PH1",9,"PH1_Glpe",10,0,"Raqai (EBA)",1041,14,34.52,0.126116951447082,5
"Animal.5092","Raqai","EBA",38.43,"PH1",9,"PH1_Glpe",10,0,"Raqai (EBA)",1042,14,34.52,0.107299538361525,5
"Animal.5093","Raqai","EBA",40.23,"PH1",9,"PH1_Glpe",10,0,"Raqai (EBA)",1043,14,34.52,0.15307411974647,5
"Animal.5094","Raqai","EBA",38.83,"PH1",9,"PH1_Glpe",10,0,"Raqai (EBA)",1044,14,34.52,0.117654277528349,5
"Animal.5095","Raqai","EBA",33.14,"PH1",9,"PH1_Glpe",10,0,"Raqai (EBA)",1045,14,34.52,-0.0407978542168102,5
"Animal.5096","Raqai","EBA",35.64,"PH1",9,"PH1_Glpe",10,0,"Raqai (EBA)",1046,14,34.52,0.0319297363873814,5
"Animal.5097","Raqai","EBA",35.2,"PH1",9,"PH1_Glpe",10,0,"Raqai (EBA)",1047,14,34.52,0.0195072163888244,5
"Animal.5098","Raqai","EBA",41.82,"PH1",9,"PH1_Glpe",10,0,"Raqai (EBA)",1048,14,34.52,0.19183582778526,5
"Animal.5099","Raqai","EBA",37.19,"PH1",9,"PH1_Glpe",10,0,"Raqai (EBA)",1049,14,34.52,0.0745010417217516,5
"Animal.5100","Raqai","EBA",34.64,"PH1",9,"PH1_Glpe",10,0,"Raqai (EBA)",1052,14,34.52,0.00347021747900734,5
"Animal.5210","Tell Beydar","EBA",31.5,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1089,18,34.52,-0.0915513203836397,5
"Animal.5211","Tell Beydar","EBA",34.4,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1090,18,34.52,-0.00348230183587444,5
"Animal.5212","Tell Beydar","EBA",34.5,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1091,18,34.52,-0.000579542177912998,5
"Animal.5213","Tell Beydar","EBA",34.5,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1092,18,34.52,-0.000579542177912998,5
"Animal.5214","Tell Beydar","EBA",35,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1093,18,34.52,0.0138091952741866,5
"Animal.5215","Tell Beydar","EBA",35.4,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1094,18,34.52,0.0251729539245016,5
"Animal.5216","Tell Beydar","EBA",36.7,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1095,18,34.52,0.0612378888452977,5
"Animal.5217","Tell Beydar","EBA",37.4,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1096,18,34.52,0.0801318382052592,5
"Animal.5218","Tell Beydar","EBA",37.7,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1097,18,34.52,0.0881212282387381,5
"Animal.5219","Tell Beydar","EBA",39.8,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1098,18,34.52,0.142328046075165,5
"Animal.5220","Tell Beydar","EBA",40.4,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1100,18,34.52,0.157290918751877,5
"Animal.5221","Tell Beydar","EBA",33.8,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1101,18,34.52,-0.021078063726254,5
"Animal.5222","Tell Beydar","EBA",34.5,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1102,18,34.52,-0.000579542177912998,5
"Animal.5223","Tell Beydar","EBA",35.5,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1103,18,34.52,0.027993830266143,5
"Animal.5224","Tell Beydar","EBA",35.6,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1104,18,34.52,0.0308067716427577,5
"Animal.5225","Tell Beydar","EBA",36.4,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1105,18,34.52,0.053029908427468,5
"Animal.5226","Tell Beydar","EBA",36.7,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1106,18,34.52,0.0612378888452977,5
"Animal.5227","Tell Beydar","EBA",38.4,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1107,18,34.52,0.106518593378454,5
"Animal.5228","Tell Beydar","EBA",39.7,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1108,18,34.52,0.139812321477918,5
"Animal.5229","Tell Beydar","EBA",39.8,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1109,18,34.52,0.142328046075165,5
"Animal.5230","Tell Beydar","EBA",40.3,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1111,18,34.52,0.15481260273741,5
"Animal.5250","Tell Beydar","EBA",35.5,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1133,18,34.52,0.027993830266143,5
"Animal.5251","Tell Beydar","EBA",36.1,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1134,18,34.52,0.0447539991236081,5
"Animal.5252","Tell Beydar","EBA",36.1,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1135,18,34.52,0.0447539991236081,5
"Animal.5253","Tell Beydar","EBA",36.4,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1136,18,34.52,0.053029908427468,5
"Animal.5254","Tell Beydar","EBA",37.5,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1137,18,34.52,0.0828020667611381,5
"Animal.5255","Tell Beydar","EBA",37.9,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1138,18,34.52,0.0934122458731536,5
"Animal.5256","Tell Beydar","EBA",38.1,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1139,18,34.52,0.0986754159174282,5
"Animal.5257","Tell Beydar","EBA",38.4,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1140,18,34.52,0.106518593378454,5
"Animal.5258","Tell Beydar","EBA",38.5,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1141,18,34.52,0.109119375078511,5
"Animal.5259","Tell Beydar","LC 1-3",36.2,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (LC 1-3)",1142,19,34.52,0.0475202526164983,3
"Animal.5260","Tell Beydar","LC 1-3",37.5,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (LC 1-3)",1144,19,34.52,0.0828020667611381,3
"Animal.5261","Tell Beydar","LC 1-3",39.3,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (LC 1-3)",1145,19,34.52,0.129685652659988,3
"Animal.5262","Tell Beydar","LC 1-3",41.6,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (LC 1-3)",1146,19,34.52,0.186561301051991,3
"Animal.5263","Tell Beydar","EBA",34.7,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1147,18,34.52,0.00520082073758651,5
"Animal.5264","Tell Beydar","EBA",33.9,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1148,18,34.52,-0.0181238518288225,5
"Animal.5265","Tell Beydar","EBA",33.9,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1149,18,34.52,-0.0181238518288225,5
"Animal.5266","Tell Beydar","EBA",34.3,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1150,18,34.52,-0.00639351204333292,5
"Animal.5267","Tell Beydar","EBA",35.5,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1151,18,34.52,0.027993830266143,5
"Animal.5268","Tell Beydar","EBA",39.2,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1152,18,34.52,0.12713788058119,5
"Animal.5269","Tell Beydar","EBA",39.6,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1153,18,34.52,0.137290252045208,5
"Animal.5270","Tell Beydar","EBA",40,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1155,18,34.52,0.147340587898709,5
"Animal.5271","Tell Beydar","EBA",40.4,"PH1",9,"PH1_Glpe",10,0,"Tell Beydar (EBA)",1156,18,34.52,0.157290918751877,5
"Animal.6150","Basur Hoyuk","MBA",45.6,"PH1",9,"PH1_Glpe",10,0,"Basur Hoyuk (MBA)",1295,2,34.52,0.278368850305113,6
"Animal.6151","Basur Hoyuk","MBA",41.8,"PH1",9,"PH1_Glpe",10,0,"Basur Hoyuk (MBA)",1296,2,34.52,0.191357473315483,6
"Animal.6159","Hirbemerdon Tepe","MBA",37.6,"PH1",9,"PH1_Glpe",10,0,"Hirbemerdon Tepe (MBA)",1300,8,34.52,0.0854651841806218,6
"Animal.6160","Hirbemerdon Tepe","MBA",51,"PH1",9,"PH1_Glpe",10,0,"Hirbemerdon Tepe (MBA)",1302,8,34.52,0.390286766509099,6
"Animal.6163","Hirbemerdon Tepe","MBA",37,"PH1",9,"PH1_Glpe",10,0,"Hirbemerdon Tepe (MBA)",1304,8,34.52,0.0693790464289974,6
"Animal.6164","Hirbemerdon Tepe","MBA",48.6,"PH1",9,"PH1_Glpe",10,0,"Hirbemerdon Tepe (MBA)",1305,8,34.52,0.342084664691221,6
"Animal.6196","Domuztepe","Halaf",36.4,"PH1",9,"PH1_Glpe",10,0,"Domuztepe (Halaf)",1325,3,34.52,0.053029908427468,2
"Animal.6197","Domuztepe","Halaf",36.2,"PH1",9,"PH1_Glpe",10,0,"Domuztepe (Halaf)",1326,3,34.52,0.0475202526164983,2
"Animal.6198","Domuztepe","Halaf",35.5,"PH1",9,"PH1_Glpe",10,0,"Domuztepe (Halaf)",1327,3,34.52,0.027993830266143,2
"Animal.6199","Domuztepe","Halaf",34.8,"PH1",9,"PH1_Glpe",10,0,"Domuztepe (Halaf)",1328,3,34.52,0.00807852056520148,2
"Animal.6200","Domuztepe","Halaf",33.8,"PH1",9,"PH1_Glpe",10,0,"Domuztepe (Halaf)",1331,3,34.52,-0.021078063726254,2
"Animal.6201","Domuztepe","Halaf",32.2,"PH1",9,"PH1_Glpe",10,0,"Domuztepe (Halaf)",1332,3,34.52,-0.0695724136648643,2
"Animal.6203","Domuztepe","Halaf",35.3,"PH1",9,"PH1_Glpe",10,0,"Domuztepe (Halaf)",1334,3,34.52,0.0223440977240239,2
"Animal.6204","Domuztepe","Halaf",46.8,"PH1",9,"PH1_Glpe",10,0,"Domuztepe (Halaf)",1335,3,34.52,0.304344336708374,2
"Animal.6205","Domuztepe","Halaf",32.7,"PH1",9,"PH1_Glpe",10,0,"Domuztepe (Halaf)",1336,3,34.52,-0.0541637883120193,2
"Animal.6206","Domuztepe","Halaf",32,"PH1",9,"PH1_Glpe",10,0,"Domuztepe (Halaf)",1337,3,34.52,-0.0758029634155006,2
"Animal.6208","Domuztepe","Halaf",38.6,"PH1",9,"PH1_Glpe",10,0,"Domuztepe (Halaf)",1338,3,34.52,0.111713410255558,2
"Animal.6209","Domuztepe","Halaf",34.1,"PH1",9,"PH1_Glpe",10,0,"Domuztepe (Halaf)",1339,3,34.52,-0.0122414819257559,2
"Animal.7802","Tell Chuera","EBA",43,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1619,20,34.52,0.219661249478335,5
"Animal.7803","Tell Chuera","EBA",37.5,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1620,20,34.52,0.0828020667611381,5
"Animal.7804","Tell Chuera","EBA",36.8,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1621,20,34.52,0.0639589789596582,5
"Animal.7805","Tell Chuera","EBA",39.2,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1622,20,34.52,0.12713788058119,5
"Animal.7806","Tell Chuera","EBA",38.8,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1623,20,34.52,0.116881380414001,5
"Animal.7807","Tell Chuera","EBA",37.9,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1624,20,34.52,0.0934122458731536,5
"Animal.7808","Tell Chuera","EBA",39,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1625,20,34.52,0.122022779914419,5
"Animal.7809","Tell Chuera","EBA",37.2,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1626,20,34.52,0.0747698950638739,5
"Animal.7810","Tell Chuera","EBA",38.5,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1627,20,34.52,0.109119375078511,5
"Animal.7811","Tell Chuera","EBA",39.5,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1628,20,34.52,0.134761805691849,5
"Animal.7812","Tell Chuera","EBA",36.9,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1629,20,34.52,0.0666726848312545,5
"Animal.7813","Tell Chuera","EBA",36,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1630,20,34.52,0.0419800722408828,5
"Animal.7814","Tell Chuera","EBA",37.2,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1631,20,34.52,0.0747698950638739,5
"Animal.7815","Tell Chuera","EBA",40.2,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1632,20,34.52,0.152328129409748,5
"Animal.7816","Tell Chuera","EBA",38.1,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1633,20,34.52,0.0986754159174282,5
"Animal.7817","Tell Chuera","EBA",37.7,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1634,20,34.52,0.0881212282387381,5
"Animal.7818","Tell Chuera","EBA",41,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1635,20,34.52,0.172033200489081,5
"Animal.7819","Tell Chuera","EBA",39.6,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1636,20,34.52,0.137290252045208,5
"Animal.7820","Tell Chuera","EBA",41.3,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1638,20,34.52,0.17932363375176,5
"Animal.7821","Tell Chuera","EBA",37.1,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1639,20,34.52,0.0720781033981625,5
"Animal.7822","Tell Chuera","EBA",36.1,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1640,20,34.52,0.0447539991236081,5
"Animal.7823","Tell Chuera","EBA",36.5,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1641,20,34.52,0.0557733943732188,5
"Animal.7824","Tell Chuera","EBA",43.5,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1642,20,34.52,0.231222071879411,5
"Animal.7825","Tell Chuera","EBA",40.7,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1643,20,34.52,0.164689226233322,5
"Animal.7826","Tell Chuera","EBA",40.8,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1644,20,34.52,0.167143215194889,5
"Animal.7827","Tell Chuera","EBA",42.8,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1645,20,34.52,0.214999236372524,5
"Animal.7828","Tell Chuera","EBA",41,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1646,20,34.52,0.172033200489081,5
"Animal.7829","Tell Chuera","EBA",41,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1647,20,34.52,0.172033200489081,5
"Animal.7830","Tell Chuera","EBA",38.7,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1649,20,34.52,0.114300733820509,5
"Animal.7831","Tell Chuera","EBA",38,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1650,20,34.52,0.0960472935111587,5
"Animal.7832","Tell Chuera","EBA",38,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1651,20,34.52,0.0960472935111587,5
"Animal.7833","Tell Chuera","EBA",36,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1652,20,34.52,0.0419800722408828,5
"Animal.7834","Tell Chuera","EBA",39.4,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1653,20,34.52,0.132226950088661,5
"Animal.7835","Tell Chuera","EBA",35.5,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1654,20,34.52,0.027993830266143,5
"Animal.7836","Tell Chuera","EBA",43.2,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1655,20,34.52,0.224301629034838,5
"Animal.7837","Tell Chuera","EBA",43.2,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1656,20,34.52,0.224301629034838,5
"Animal.7993","Tell Chuera","EBA",36,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1757,20,34.52,0.0419800722408828,5
"Animal.7994","Tell Chuera","EBA",37,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1758,20,34.52,0.0693790464289974,5
"Animal.7995","Tell Chuera","EBA",36,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1759,20,34.52,0.0419800722408828,5
"Animal.7996","Tell Chuera","EBA",41,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1760,20,34.52,0.172033200489081,5
"Animal.7997","Tell Chuera","EBA",38,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1761,20,34.52,0.0960472935111587,5
"Animal.7998","Tell Chuera","EBA",39,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1762,20,34.52,0.122022779914419,5
"Animal.7999","Tell Chuera","EBA",36,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1763,20,34.52,0.0419800722408828,5
"Animal.8000","Tell Chuera","EBA",41,"PH1",9,"PH1_Glpe",10,0,"Tell Chuera (EBA)",1767,20,34.52,0.172033200489081,5
"Animal.8002","Kharab Sayyar","EBA",34.9,"PH1",9,"PH1_Glpe",10,0,"Kharab Sayyar (EBA)",1769,11,34.52,0.0109479629931543,5
"Animal.8003","Kharab Sayyar","EBA",38,"PH1",9,"PH1_Glpe",10,0,"Kharab Sayyar (EBA)",1770,11,34.52,0.0960472935111587,5
"Animal.8005","Kharab Sayyar","EBA",37.8,"PH1",9,"PH1_Glpe",10,0,"Kharab Sayyar (EBA)",1771,11,34.52,0.0907702364103149,5
"Animal.8006","Kharab Sayyar","EBA",36.1,"PH1",9,"PH1_Glpe",10,0,"Kharab Sayyar (EBA)",1772,11,34.52,0.0447539991236081,5
"Animal.8007","Kharab Sayyar","EBA",36.4,"PH1",9,"PH1_Glpe",10,0,"Kharab Sayyar (EBA)",1773,11,34.52,0.053029908427468,5
"Animal.8008","Kharab Sayyar","EBA",43.2,"PH1",9,"PH1_Glpe",10,0,"Kharab Sayyar (EBA)",1774,11,34.52,0.224301629034838,5
"Animal.8009","Kharab Sayyar","EBA",35.2,"PH1",9,"PH1_Glpe",10,0,"Kharab Sayyar (EBA)",1775,11,34.52,0.0195072163888244,5
"Animal.8010","Kharab Sayyar","EBA",38,"PH1",9,"PH1_Glpe",10,0,"Kharab Sayyar (EBA)",1777,11,34.52,0.0960472935111587,5
"Animal.8011","Kharab Sayyar","EBA",37.8,"PH1",9,"PH1_Glpe",10,0,"Kharab Sayyar (EBA)",1778,11,34.52,0.0907702364103149,5
"Animal.8012","Kharab Sayyar","EBA",37.5,"PH1",9,"PH1_Glpe",10,0,"Kharab Sayyar (EBA)",1779,11,34.52,0.0828020667611381,5
"Animal.8013","Kharab Sayyar","EBA",36.5,"PH1",9,"PH1_Glpe",10,0,"Kharab Sayyar (EBA)",1780,11,34.52,0.0557733943732188,5
"Animal.8014","Kharab Sayyar","EBA",39.2,"PH1",9,"PH1_Glpe",10,0,"Kharab Sayyar (EBA)",1781,11,34.52,0.12713788058119,5
"Animal.8015","Kharab Sayyar","EBA",39.5,"PH1",9,"PH1_Glpe",10,0,"Kharab Sayyar (EBA)",1782,11,34.52,0.134761805691849,5
"Animal.8016","Kharab Sayyar","EBA",41.4,"PH1",9,"PH1_Glpe",10,0,"Kharab Sayyar (EBA)",1783,11,34.52,0.181742014616042,5
"Animal.8017","Kharab Sayyar","EBA",35.1,"PH1",9,"PH1_Glpe",10,0,"Kharab Sayyar (EBA)",1784,11,34.52,0.0166622642565931,5
"Animal.8018","Kharab Sayyar","EBA",36.8,"PH1",9,"PH1_Glpe",10,0,"Kharab Sayyar (EBA)",1785,11,34.52,0.0639589789596582,5
"Animal.8019","Kharab Sayyar","EBA",35.6,"PH1",9,"PH1_Glpe",10,0,"Kharab Sayyar (EBA)",1786,11,34.52,0.0308067716427577,5
"Animal.8020","Kharab Sayyar","EBA",38.2,"PH1",9,"PH1_Glpe",10,0,"Kharab Sayyar (EBA)",1787,11,34.52,0.101296649397302,5
"Animal.8021","Kharab Sayyar","EBA",39.5,"PH1",9,"PH1_Glpe",10,0,"Kharab Sayyar (EBA)",1788,11,34.52,0.134761805691849,5
"Animal.4780","Tell Surezha","LC 1-3",12.1,"PH1",9,"PH1_Bp",11,0,"Tell Surezha (LC 1-3)",699,25,11.49,0.0517283607420311,3
"Animal.4781","Tell Surezha","LC 1-3",12.4,"PH1",9,"PH1_Bp",11,0,"Tell Surezha (LC 1-3)",700,25,11.49,0.0762193807503268,3
"Animal.4782","Tell Surezha","LC 1-3",12.7,"PH1",9,"PH1_Bp",11,0,"Tell Surezha (LC 1-3)",701,25,11.49,0.100124901603881,3
"Animal.4794","El Kowm 2","PN",14.2,"PH1",9,"PH1_Bp",11,0,"El Kowm 2 (PN)",714,4,11.49,0.211764872746551,1
"Animal.4795","El Kowm 2","PPNB",13.4,"PH1",9,"PH1_Bp",11,0,"El Kowm 2 (PPNB)",715,5,11.49,0.153777615096201,1
"Animal.4796","El Kowm 2","PPNB",13,"PH1",9,"PH1_Bp",11,0,"El Kowm 2 (PPNB)",716,5,11.49,0.123472265600872,1
